reference	length_class	chr	annotation	ref_len	below_1mb
Saimiri_boliviensis	19899261	autosomes	NA	19899261	FALSE
Saimiri_boliviensis	20257612	autosomes	NA	20257612	FALSE
Saimiri_boliviensis	21213199	autosomes	NA	21213199	FALSE
Saimiri_boliviensis	21751719	autosomes	NA	21751719	FALSE
Saimiri_boliviensis	21948824	autosomes	NA	21948824	FALSE
Saimiri_boliviensis	22278472	autosomes	NA	22278472	FALSE
Saimiri_boliviensis	27584172	autosomes	NA	27584172	FALSE
Saimiri_boliviensis	28529091	autosomes	NA	28529091	FALSE
Saimiri_boliviensis	29402959	autosomes	NA	29402959	FALSE
Saimiri_boliviensis	38947808	autosomes	NA	38947808	FALSE
Saimiri_boliviensis	41890688	autosomes	NA	41890688	FALSE
Saimiri_boliviensis	43202129	autosomes	NA	43202129	FALSE
Saimiri_boliviensis	46362866	autosomes	NA	46362866	FALSE
Saimiri_boliviensis	46837313	autosomes	NA	46837313	FALSE
Saimiri_boliviensis	52127574	autosomes	NA	52127574	FALSE
Saimiri_boliviensis	55047559	chrX	NA	55047559	FALSE
Saimiri_boliviensis	55880061	autosomes	NA	55880061	FALSE
Saimiri_boliviensis	55967061	autosomes	NA	55967061	FALSE
Saimiri_boliviensis	58393283	autosomes	NA	58393283	FALSE
Saimiri_boliviensis	61064822	autosomes	NA	61064822	FALSE
Saimiri_boliviensis	62713706	autosomes	NA	62713706	FALSE
Saimiri_boliviensis	65576406	autosomes	NA	65576406	FALSE
Saimiri_boliviensis	71224666	autosomes	NA	71224666	FALSE
Saimiri_boliviensis	71388127	autosomes	NA	71388127	FALSE
Saimiri_boliviensis	80614091	chrX	NA	80614091	FALSE
Saimiri_boliviensis	81873178	autosomes	NA	81873178	FALSE
Saimiri_boliviensis	87238321	autosomes	NA	87238321	FALSE
Saimiri_boliviensis	87584039	autosomes	NA	87584039	FALSE
Saimiri_boliviensis	90169907	autosomes	NA	90169907	FALSE
Saimiri_boliviensis	98369256	autosomes	NA	98369256	FALSE
Saimiri_boliviensis	102333864	autosomes	NA	102333864	FALSE
Saimiri_boliviensis	102972036	autosomes	NA	102972036	FALSE
Saimiri_boliviensis	103279442	autosomes	NA	103279442	FALSE
Saimiri_boliviensis	108788642	autosomes	NA	108788642	FALSE
Saimiri_boliviensis	121099817	autosomes	NA	121099817	FALSE
Saimiri_boliviensis	134800964	autosomes	NA	134800964	FALSE
Saimiri_boliviensis	147859345	autosomes	NA	147859345	FALSE
Saimiri_boliviensis	151810504	autosomes	NA	151810504	FALSE
Sapajus_apella	1e+06	autosomes	NA	144444752	TRUE
Sapajus_apella	1005035	autosomes	NA	1005035	FALSE
Sapajus_apella	1027833	autosomes	NA	1027833	FALSE
Sapajus_apella	1052355	autosomes	NA	1052355	FALSE
Sapajus_apella	1066810	autosomes	NA	1066810	FALSE
Sapajus_apella	1113417	autosomes	NA	1113417	FALSE
Sapajus_apella	1141017	autosomes	NA	1141017	FALSE
Sapajus_apella	1159728	autosomes	NA	1159728	FALSE
Sapajus_apella	1172264	autosomes	NA	1172264	FALSE
Sapajus_apella	1192522	chrX	NA	1192522	FALSE
Sapajus_apella	1210371	autosomes	NA	1210371	FALSE
Sapajus_apella	1240163	autosomes	NA	1240163	FALSE
Sapajus_apella	1270166	autosomes	NA	1270166	FALSE
Sapajus_apella	1308769	autosomes	NA	1308769	FALSE
Sapajus_apella	1320599	autosomes	NA	1320599	FALSE
Sapajus_apella	1330273	autosomes	NA	1330273	FALSE
Sapajus_apella	1334994	autosomes	NA	1334994	FALSE
Sapajus_apella	1422535	autosomes	NA	1422535	FALSE
Sapajus_apella	1422561	autosomes	NA	1422561	FALSE
Sapajus_apella	1495323	autosomes	NA	1495323	FALSE
Sapajus_apella	1502500	autosomes	NA	1502500	FALSE
Sapajus_apella	1548261	chrX	NA	1548261	FALSE
Sapajus_apella	1561483	autosomes	NA	1561483	FALSE
Sapajus_apella	1599132	autosomes	NA	1599132	FALSE
Sapajus_apella	1604934	chrX	NA	1604934	FALSE
Sapajus_apella	1654048	autosomes	NA	1654048	FALSE
Sapajus_apella	1757673	autosomes	NA	1757673	FALSE
Sapajus_apella	1769638	autosomes	NA	1769638	FALSE
Sapajus_apella	1879274	autosomes	NA	1879274	FALSE
Sapajus_apella	2048834	autosomes	NA	2048834	FALSE
Sapajus_apella	2083809	autosomes	NA	2083809	FALSE
Sapajus_apella	2156817	autosomes	NA	2156817	FALSE
Sapajus_apella	2178046	autosomes	NA	2178046	FALSE
Sapajus_apella	2395585	autosomes	NA	2395585	FALSE
Sapajus_apella	2403363	autosomes	NA	2403363	FALSE
Sapajus_apella	2411866	autosomes	NA	2411866	FALSE
Sapajus_apella	2436507	chrX	NA	2436507	FALSE
Sapajus_apella	2443904	autosomes	NA	2443904	FALSE
Sapajus_apella	2454229	autosomes	NA	2454229	FALSE
Sapajus_apella	2463514	autosomes	NA	2463514	FALSE
Sapajus_apella	2481163	autosomes	NA	2481163	FALSE
Sapajus_apella	2529136	autosomes	NA	2529136	FALSE
Sapajus_apella	2534111	autosomes	NA	2534111	FALSE
Sapajus_apella	2544764	autosomes	NA	2544764	FALSE
Sapajus_apella	2547116	autosomes	NA	2547116	FALSE
Sapajus_apella	2585420	autosomes	NA	2585420	FALSE
Sapajus_apella	2587197	chrX	NA	2587197	FALSE
Sapajus_apella	2592823	autosomes	NA	2592823	FALSE
Sapajus_apella	2603526	autosomes	NA	2603526	FALSE
Sapajus_apella	2628243	autosomes	NA	2628243	FALSE
Sapajus_apella	2636526	autosomes	NA	2636526	FALSE
Sapajus_apella	2670696	chrX	NA	2670696	FALSE
Sapajus_apella	2729107	autosomes	NA	2729107	FALSE
Sapajus_apella	2827050	autosomes	NA	2827050	FALSE
Sapajus_apella	2855900	autosomes	NA	2855900	FALSE
Sapajus_apella	2940088	chrX	NA	2940088	FALSE
Sapajus_apella	3048409	autosomes	NA	3048409	FALSE
Sapajus_apella	3148701	autosomes	NA	3148701	FALSE
Sapajus_apella	3198774	chrX	NA	3198774	FALSE
Sapajus_apella	3271946	chrX	NA	3271946	FALSE
Sapajus_apella	3322598	autosomes	NA	3322598	FALSE
Sapajus_apella	3371357	autosomes	NA	3371357	FALSE
Sapajus_apella	3441186	autosomes	NA	3441186	FALSE
Sapajus_apella	3447711	autosomes	NA	3447711	FALSE
Sapajus_apella	3535408	autosomes	NA	3535408	FALSE
Sapajus_apella	3593110	autosomes	NA	3593110	FALSE
Sapajus_apella	3818721	autosomes	NA	3818721	FALSE
Sapajus_apella	4111950	autosomes	NA	4111950	FALSE
Sapajus_apella	4117737	autosomes	NA	4117737	FALSE
Sapajus_apella	4174480	autosomes	NA	4174480	FALSE
Sapajus_apella	4176986	autosomes	NA	4176986	FALSE
Sapajus_apella	4294969	autosomes	NA	4294969	FALSE
Sapajus_apella	4502678	autosomes	NA	4502678	FALSE
Sapajus_apella	4540763	autosomes	NA	4540763	FALSE
Sapajus_apella	4541147	autosomes	NA	4541147	FALSE
Sapajus_apella	4545493	chrX	NA	4545493	FALSE
Sapajus_apella	4755395	autosomes	NA	4755395	FALSE
Sapajus_apella	4766526	autosomes	NA	4766526	FALSE
Sapajus_apella	4968825	autosomes	NA	4968825	FALSE
Sapajus_apella	5032390	autosomes	NA	5032390	FALSE
Sapajus_apella	5068082	autosomes	NA	5068082	FALSE
Sapajus_apella	5261663	autosomes	NA	5261663	FALSE
Sapajus_apella	5478801	autosomes	NA	5478801	FALSE
Sapajus_apella	5618582	autosomes	NA	5618582	FALSE
Sapajus_apella	5659320	chrX	NA	5659320	FALSE
Sapajus_apella	5786291	autosomes	NA	5786291	FALSE
Sapajus_apella	5835039	autosomes	NA	5835039	FALSE
Sapajus_apella	5858339	autosomes	NA	5858339	FALSE
Sapajus_apella	5926353	autosomes	NA	5926353	FALSE
Sapajus_apella	5985135	autosomes	NA	5985135	FALSE
Sapajus_apella	6613027	autosomes	NA	6613027	FALSE
Sapajus_apella	6700122	autosomes	NA	6700122	FALSE
Sapajus_apella	6703301	autosomes	NA	6703301	FALSE
Sapajus_apella	6763453	autosomes	NA	6763453	FALSE
Sapajus_apella	6993164	autosomes	NA	6993164	FALSE
Sapajus_apella	7025567	chrX	NA	7025567	FALSE
Sapajus_apella	7417720	chrX	NA	7417720	FALSE
Sapajus_apella	7471624	chrX	NA	7471624	FALSE
Sapajus_apella	7662076	autosomes	NA	7662076	FALSE
Sapajus_apella	7701396	autosomes	NA	7701396	FALSE
Sapajus_apella	7787152	autosomes	NA	7787152	FALSE
Sapajus_apella	7884080	chrX	NA	7884080	FALSE
Sapajus_apella	7911512	autosomes	NA	7911512	FALSE
Sapajus_apella	8083525	autosomes	NA	8083525	FALSE
Sapajus_apella	8208415	autosomes	NA	8208415	FALSE
Sapajus_apella	8213529	autosomes	NA	8213529	FALSE
Sapajus_apella	8242956	chrX	NA	8242956	FALSE
Sapajus_apella	8327876	autosomes	NA	8327876	FALSE
Sapajus_apella	8589048	chrX	NA	8589048	FALSE
Sapajus_apella	8868419	autosomes	NA	8868419	FALSE
Sapajus_apella	8985676	autosomes	NA	8985676	FALSE
Sapajus_apella	9031383	autosomes	NA	9031383	FALSE
Sapajus_apella	9047197	autosomes	NA	9047197	FALSE
Sapajus_apella	9067246	autosomes	NA	9067246	FALSE
Sapajus_apella	9083168	autosomes	NA	9083168	FALSE
Sapajus_apella	9253358	autosomes	NA	9253358	FALSE
Sapajus_apella	9290712	autosomes	NA	9290712	FALSE
Sapajus_apella	9383587	autosomes	NA	9383587	FALSE
Sapajus_apella	9523370	autosomes	NA	9523370	FALSE
Sapajus_apella	9526285	autosomes	NA	9526285	FALSE
Sapajus_apella	9635673	autosomes	NA	9635673	FALSE
Sapajus_apella	10207870	autosomes	NA	10207870	FALSE
Sapajus_apella	10292023	autosomes	NA	10292023	FALSE
Sapajus_apella	10441356	autosomes	NA	10441356	FALSE
Sapajus_apella	10447410	autosomes	NA	10447410	FALSE
Sapajus_apella	10532236	chrX	NA	10532236	FALSE
Sapajus_apella	10797271	autosomes	NA	10797271	FALSE
Sapajus_apella	10958534	chrX	NA	10958534	FALSE
Sapajus_apella	11081768	autosomes	NA	11081768	FALSE
Sapajus_apella	11091490	autosomes	NA	11091490	FALSE
Sapajus_apella	11454469	autosomes	NA	11454469	FALSE
Sapajus_apella	11575830	autosomes	NA	11575830	FALSE
Sapajus_apella	11999058	autosomes	NA	11999058	FALSE
Sapajus_apella	11999844	autosomes	NA	11999844	FALSE
Sapajus_apella	12097578	autosomes	NA	12097578	FALSE
Sapajus_apella	12213520	autosomes	NA	12213520	FALSE
Sapajus_apella	12584902	autosomes	NA	12584902	FALSE
Sapajus_apella	12881153	autosomes	NA	12881153	FALSE
Sapajus_apella	13452863	autosomes	NA	13452863	FALSE
Sapajus_apella	14292606	autosomes	NA	14292606	FALSE
Sapajus_apella	14332138	autosomes	NA	14332138	FALSE
Sapajus_apella	14519801	autosomes	NA	14519801	FALSE
Sapajus_apella	14609989	autosomes	NA	14609989	FALSE
Sapajus_apella	15359809	autosomes	NA	15359809	FALSE
Sapajus_apella	15531053	autosomes	NA	15531053	FALSE
Sapajus_apella	15583204	autosomes	NA	15583204	FALSE
Sapajus_apella	15854886	autosomes	NA	15854886	FALSE
Sapajus_apella	16753485	autosomes	NA	16753485	FALSE
Sapajus_apella	16773251	autosomes	NA	16773251	FALSE
Sapajus_apella	18029990	autosomes	NA	18029990	FALSE
Sapajus_apella	18125447	autosomes	NA	18125447	FALSE
Sapajus_apella	18332309	autosomes	NA	18332309	FALSE
Sapajus_apella	20201605	autosomes	NA	20201605	FALSE
Sapajus_apella	20301474	autosomes	NA	20301474	FALSE
Sapajus_apella	20465963	autosomes	NA	20465963	FALSE
Sapajus_apella	20717605	autosomes	NA	20717605	FALSE
Sapajus_apella	20851645	autosomes	NA	20851645	FALSE
Sapajus_apella	20974740	autosomes	NA	20974740	FALSE
Sapajus_apella	21019959	autosomes	NA	21019959	FALSE
Sapajus_apella	21586439	autosomes	NA	21586439	FALSE
Sapajus_apella	22389166	autosomes	NA	22389166	FALSE
Sapajus_apella	22527914	autosomes	NA	22527914	FALSE
Sapajus_apella	22684138	autosomes	NA	22684138	FALSE
Sapajus_apella	22917262	autosomes	NA	22917262	FALSE
Sapajus_apella	23594942	autosomes	NA	23594942	FALSE
Sapajus_apella	23742480	autosomes	NA	23742480	FALSE
Sapajus_apella	24009013	autosomes	NA	24009013	FALSE
Sapajus_apella	24979588	autosomes	NA	24979588	FALSE
Sapajus_apella	25042811	autosomes	NA	25042811	FALSE
Sapajus_apella	25112305	autosomes	NA	25112305	FALSE
Sapajus_apella	25513275	autosomes	NA	25513275	FALSE
Sapajus_apella	25526851	autosomes	NA	25526851	FALSE
Sapajus_apella	25567806	autosomes	NA	25567806	FALSE
Sapajus_apella	25809711	autosomes	NA	25809711	FALSE
Sapajus_apella	26995591	autosomes	NA	26995591	FALSE
Sapajus_apella	28600109	autosomes	NA	28600109	FALSE
Sapajus_apella	29216326	autosomes	NA	29216326	FALSE
Sapajus_apella	29504008	autosomes	NA	29504008	FALSE
Sapajus_apella	29592331	autosomes	NA	29592331	FALSE
Sapajus_apella	30602288	autosomes	NA	30602288	FALSE
Sapajus_apella	32424686	autosomes	NA	32424686	FALSE
Sapajus_apella	32482629	chrX	NA	32482629	FALSE
Sapajus_apella	32610092	autosomes	NA	32610092	FALSE
Sapajus_apella	33379821	autosomes	NA	33379821	FALSE
Sapajus_apella	35706336	autosomes	NA	35706336	FALSE
Sapajus_apella	36346922	autosomes	NA	36346922	FALSE
Sapajus_apella	36379087	autosomes	NA	36379087	FALSE
Sapajus_apella	36593858	autosomes	NA	36593858	FALSE
Sapajus_apella	38955669	autosomes	NA	38955669	FALSE
Sapajus_apella	42230938	autosomes	NA	42230938	FALSE
Sapajus_apella	43541515	autosomes	NA	43541515	FALSE
Sapajus_apella	45092537	autosomes	NA	45092537	FALSE
Sapajus_apella	46695501	autosomes	NA	46695501	FALSE
Sapajus_apella	47920308	autosomes	NA	47920308	FALSE
Sapajus_apella	49749922	autosomes	NA	49749922	FALSE
Sapajus_apella	59543523	autosomes	NA	59543523	FALSE
Sapajus_apella	67488802	autosomes	NA	67488802	FALSE
Sapajus_apella	80327249	autosomes	NA	80327249	FALSE
Sapajus_apella	89186728	autosomes	NA	89186728	FALSE
Sapajus_apella	90605281	autosomes	NA	90605281	FALSE
Symphalangus_syndactylus	1e+06	mtDNA	NA	16516	TRUE
Symphalangus_syndactylus	29938336	chrY	chrY	29938336	FALSE
Symphalangus_syndactylus	72981805	autosomes	NA	72981805	FALSE
Symphalangus_syndactylus	78312223	autosomes	NA	78312223	FALSE
Symphalangus_syndactylus	79424044	autosomes	NA	79424044	FALSE
Symphalangus_syndactylus	80751072	autosomes	NA	80751072	FALSE
Symphalangus_syndactylus	95096135	autosomes	NA	95096135	FALSE
Symphalangus_syndactylus	98029838	autosomes	NA	98029838	FALSE
Symphalangus_syndactylus	106261908	autosomes	NA	106261908	FALSE
Symphalangus_syndactylus	111298303	autosomes	NA	111298303	FALSE
Symphalangus_syndactylus	111959805	autosomes	NA	111959805	FALSE
Symphalangus_syndactylus	120311650	autosomes	NA	120311650	FALSE
Symphalangus_syndactylus	124962429	autosomes	NA	124962429	FALSE
Symphalangus_syndactylus	136159655	autosomes	NA	136159655	FALSE
Symphalangus_syndactylus	141396425	autosomes	NA	141396425	FALSE
Symphalangus_syndactylus	142585216	autosomes	NA	142585216	FALSE
Symphalangus_syndactylus	146713733	autosomes	NA	146713733	FALSE
Symphalangus_syndactylus	147755551	autosomes	NA	147755551	FALSE
Symphalangus_syndactylus	153293009	autosomes	NA	153293009	FALSE
Symphalangus_syndactylus	154079787	autosomes	NA	154079787	FALSE
Symphalangus_syndactylus	154492986	autosomes	NA	154492986	FALSE
Symphalangus_syndactylus	154842609	autosomes	NA	154842609	FALSE
Symphalangus_syndactylus	160054556	autosomes	NA	160054556	FALSE
Symphalangus_syndactylus	161705797	autosomes	NA	161705797	FALSE
Symphalangus_syndactylus	165573899	chrX	chrX	165573899	FALSE
Symphalangus_syndactylus	167252203	autosomes	NA	167252203	FALSE
Symphalangus_syndactylus	167654734	autosomes	NA	167654734	FALSE
Theropithecus_gelada	1e+06	autosomes	NA	62861207	TRUE
Theropithecus_gelada	1122797	autosomes	NA	1122797	FALSE
Theropithecus_gelada	1124484	autosomes	NA	1124484	FALSE
Theropithecus_gelada	1155130	autosomes	NA	1155130	FALSE
Theropithecus_gelada	1551605	autosomes	NA	1551605	FALSE
Theropithecus_gelada	2543537	autosomes	NA	2543537	FALSE
Theropithecus_gelada	2646910	autosomes	NA	2646910	FALSE
Theropithecus_gelada	2710940	autosomes	NA	2710940	FALSE
Theropithecus_gelada	5873422	autosomes	NA	5873422	FALSE
Theropithecus_gelada	5874702	autosomes	NA	5874702	FALSE
Theropithecus_gelada	58110696	autosomes	NA	58110696	FALSE
Theropithecus_gelada	58689410	autosomes	NA	58689410	FALSE
Theropithecus_gelada	72621969	autosomes	NA	72621969	FALSE
Theropithecus_gelada	77165238	autosomes	NA	77165238	FALSE
Theropithecus_gelada	77542005	autosomes	NA	77542005	FALSE
Theropithecus_gelada	92848679	autosomes	NA	92848679	FALSE
Theropithecus_gelada	96765312	autosomes	NA	96765312	FALSE
Theropithecus_gelada	107931652	autosomes	NA	107931652	FALSE
Theropithecus_gelada	108639790	autosomes	NA	108639790	FALSE
Theropithecus_gelada	111397652	autosomes	NA	111397652	FALSE
Theropithecus_gelada	118892792	autosomes	NA	118892792	FALSE
Theropithecus_gelada	126097711	autosomes	NA	126097711	FALSE
Theropithecus_gelada	129236938	autosomes	NA	129236938	FALSE
Theropithecus_gelada	130230028	autosomes	NA	130230028	FALSE
Theropithecus_gelada	147341205	autosomes	NA	147341205	FALSE
Theropithecus_gelada	153451627	chrX	chrX	153451627	FALSE
Theropithecus_gelada	170232041	autosomes	NA	170232041	FALSE
Theropithecus_gelada	177691375	autosomes	NA	177691375	FALSE
Theropithecus_gelada	183260707	autosomes	NA	183260707	FALSE
Theropithecus_gelada	186847797	autosomes	NA	186847797	FALSE
Theropithecus_gelada	194193292	autosomes	NA	194193292	FALSE
Theropithecus_gelada	222973213	autosomes	NA	222973213	FALSE
Trachypithecus_francoisi	1e+06	autosomes	NA	82844472	TRUE
Trachypithecus_francoisi	1069231	chrX	NA	1069231	FALSE
Trachypithecus_francoisi	1124543	autosomes	NA	1124543	FALSE
Trachypithecus_francoisi	1129610	chrY	NA	1129610	FALSE
Trachypithecus_francoisi	1167491	autosomes	NA	1167491	FALSE
Trachypithecus_francoisi	1303393	chrX	NA	1303393	FALSE
Trachypithecus_francoisi	1393254	autosomes	NA	1393254	FALSE
Trachypithecus_francoisi	1500227	autosomes	NA	1500227	FALSE
Trachypithecus_francoisi	1506004	autosomes	NA	1506004	FALSE
Trachypithecus_francoisi	1920222	autosomes	NA	1920222	FALSE
Trachypithecus_francoisi	1926794	autosomes	NA	1926794	FALSE
Trachypithecus_francoisi	1950806	chrX	NA	1950806	FALSE
Trachypithecus_francoisi	2703913	autosomes	NA	2703913	FALSE
Trachypithecus_francoisi	3153827	chrX	NA	3153827	FALSE
Trachypithecus_francoisi	3497814	autosomes	NA	3497814	FALSE
Trachypithecus_francoisi	4244080	autosomes	NA	4244080	FALSE
Trachypithecus_francoisi	6072747	chrX	NA	6072747	FALSE
Trachypithecus_francoisi	6862924	autosomes	NA	6862924	FALSE
Trachypithecus_francoisi	9418210	autosomes	NA	9418210	FALSE
Trachypithecus_francoisi	11162170	autosomes	NA	11162170	FALSE
Trachypithecus_francoisi	19784562	autosomes	NA	19784562	FALSE
Trachypithecus_francoisi	23459447	autosomes	NA	23459447	FALSE
Trachypithecus_francoisi	31591845	autosomes	NA	31591845	FALSE
Trachypithecus_francoisi	36897709	autosomes	NA	36897709	FALSE
Trachypithecus_francoisi	50699013	autosomes	NA	50699013	FALSE
Trachypithecus_francoisi	60158956	autosomes	NA	60158956	FALSE
Trachypithecus_francoisi	63123414	autosomes	NA	63123414	FALSE
Trachypithecus_francoisi	72259912	autosomes	NA	72259912	FALSE
Trachypithecus_francoisi	73783151	autosomes	NA	73783151	FALSE
Trachypithecus_francoisi	78391584	autosomes	NA	78391584	FALSE
Trachypithecus_francoisi	99208484	autosomes	NA	99208484	FALSE
Trachypithecus_francoisi	100324618	autosomes	NA	100324618	FALSE
Trachypithecus_francoisi	108522468	autosomes	NA	108522468	FALSE
Trachypithecus_francoisi	115101330	autosomes	NA	115101330	FALSE
Trachypithecus_francoisi	121848611	autosomes	NA	121848611	FALSE
Trachypithecus_francoisi	122769948	autosomes	NA	122769948	FALSE
Trachypithecus_francoisi	130977661	chrX	NA	130977661	FALSE
Trachypithecus_francoisi	130980137	autosomes	NA	130980137	FALSE
Trachypithecus_francoisi	131301441	autosomes	NA	131301441	FALSE
Trachypithecus_francoisi	132225743	autosomes	NA	132225743	FALSE
Trachypithecus_francoisi	149663456	autosomes	NA	149663456	FALSE
Trachypithecus_francoisi	152497813	autosomes	NA	152497813	FALSE
Trachypithecus_francoisi	164879359	autosomes	NA	164879359	FALSE
Trachypithecus_francoisi	178942783	autosomes	NA	178942783	FALSE
Trachypithecus_francoisi	183718082	autosomes	NA	183718082	FALSE
Trachypithecus_francoisi	196507945	autosomes	NA	196507945	FALSE
Varecia_variegata	1e+06	autosomes	NA	264926455	TRUE
Varecia_variegata	6068531	autosomes	NA	6068531	FALSE
Varecia_variegata	11225350	autosomes	NA	11225350	FALSE
Varecia_variegata	12347520	autosomes	NA	12347520	FALSE
Varecia_variegata	20962782	autosomes	NA	20962782	FALSE
Varecia_variegata	21005848	autosomes	NA	21005848	FALSE
Varecia_variegata	23427024	autosomes	NA	23427024	FALSE
Varecia_variegata	25603087	autosomes	NA	25603087	FALSE
Varecia_variegata	32034021	autosomes	NA	32034021	FALSE
Varecia_variegata	32302507	autosomes	NA	32302507	FALSE
Varecia_variegata	32714807	autosomes	NA	32714807	FALSE
Varecia_variegata	61599305	autosomes	NA	61599305	FALSE
Varecia_variegata	67524461	autosomes	NA	67524461	FALSE
Varecia_variegata	95448993	chrX	NA	95448993	FALSE
Varecia_variegata	107439057	autosomes	NA	107439057	FALSE
Varecia_variegata	128811464	autosomes	NA	128811464	FALSE
Varecia_variegata	134838821	autosomes	NA	134838821	FALSE
Varecia_variegata	147426453	autosomes	NA	147426453	FALSE
Varecia_variegata	151227565	autosomes	NA	151227565	FALSE
Varecia_variegata	175896000	autosomes	NA	175896000	FALSE
Varecia_variegata	181117750	autosomes	NA	181117750	FALSE
Varecia_variegata	184739164	autosomes	NA	184739164	FALSE
Varecia_variegata	209009727	autosomes	NA	209009727	FALSE
Homo_sapiens	45090682	autosomes	NA	45090682	FALSE
Homo_sapiens	51324926	autosomes	NA	51324926	FALSE
Homo_sapiens	61707364	autosomes	NA	61707364	FALSE
Homo_sapiens	62460029	chrY	chrY	62460029	FALSE
Homo_sapiens	66210255	autosomes	NA	66210255	FALSE
Homo_sapiens	80542538	autosomes	NA	80542538	FALSE
Homo_sapiens	84276897	autosomes	NA	84276897	FALSE
Homo_sapiens	96330374	autosomes	NA	96330374	FALSE
Homo_sapiens	99753195	autosomes	NA	99753195	FALSE
Homo_sapiens	101161492	autosomes	NA	101161492	FALSE
Homo_sapiens	113566686	autosomes	NA	113566686	FALSE
Homo_sapiens	133324548	autosomes	NA	133324548	FALSE
Homo_sapiens	134758134	autosomes	NA	134758134	FALSE
Homo_sapiens	135127769	autosomes	NA	135127769	FALSE
Homo_sapiens	146259331	autosomes	NA	146259331	FALSE
Homo_sapiens	150617247	autosomes	NA	150617247	FALSE
Homo_sapiens	154259566	chrX	chrX	154259566	FALSE
Homo_sapiens	160567428	autosomes	NA	160567428	FALSE
Homo_sapiens	172126628	autosomes	NA	172126628	FALSE
Homo_sapiens	182045439	autosomes	NA	182045439	FALSE
Homo_sapiens	193574945	autosomes	NA	193574945	FALSE
Homo_sapiens	201105948	autosomes	NA	201105948	FALSE
Homo_sapiens	242696752	autosomes	NA	242696752	FALSE
Homo_sapiens	248387328	autosomes	NA	248387328	FALSE
Tupaia_belangeri	1e+06	autosomes	NA	102561400	TRUE
Tupaia_belangeri	21675798	autosomes	NA	21675798	FALSE
Tupaia_belangeri	22611674	autosomes	NA	22611674	FALSE
Tupaia_belangeri	25819293	autosomes	NA	25819293	FALSE
Tupaia_belangeri	26508867	autosomes	NA	26508867	FALSE
Tupaia_belangeri	30576274	autosomes	NA	30576274	FALSE
Tupaia_belangeri	42000901	autosomes	NA	42000901	FALSE
Tupaia_belangeri	42262476	autosomes	NA	42262476	FALSE
Tupaia_belangeri	43822853	autosomes	NA	43822853	FALSE
Tupaia_belangeri	49773139	autosomes	NA	49773139	FALSE
Tupaia_belangeri	52051345	autosomes	NA	52051345	FALSE
Tupaia_belangeri	54555981	autosomes	NA	54555981	FALSE
Tupaia_belangeri	57328337	autosomes	NA	57328337	FALSE
Tupaia_belangeri	63467664	autosomes	NA	63467664	FALSE
Tupaia_belangeri	66958136	autosomes	NA	66958136	FALSE
Tupaia_belangeri	69746097	autosomes	NA	69746097	FALSE
Tupaia_belangeri	71760103	autosomes	NA	71760103	FALSE
Tupaia_belangeri	89550385	autosomes	NA	89550385	FALSE
Tupaia_belangeri	92324411	autosomes	NA	92324411	FALSE
Tupaia_belangeri	94037081	autosomes	NA	94037081	FALSE
Tupaia_belangeri	97538608	autosomes	NA	97538608	FALSE
Tupaia_belangeri	101339252	autosomes	NA	101339252	FALSE
Tupaia_belangeri	104643080	autosomes	NA	104643080	FALSE
Tupaia_belangeri	108089109	autosomes	NA	108089109	FALSE
Tupaia_belangeri	108272512	autosomes	NA	108272512	FALSE
Tupaia_belangeri	117407209	autosomes	NA	117407209	FALSE
Tupaia_belangeri	118708346	chrX	chrX	118708346	FALSE
Tupaia_belangeri	120916967	autosomes	NA	120916967	FALSE
Tupaia_belangeri	121549664	autosomes	NA	121549664	FALSE
Tupaia_belangeri	137207235	autosomes	NA	137207235	FALSE
Tupaia_belangeri	187992121	autosomes	NA	187992121	FALSE
Tupaia_belangeri	224450918	autosomes	NA	224450918	FALSE
