ID	ID_PGDP	group	family	genus	species	subspecies	species_full	species_short	species_genotyping	reference	SEX	len_chrA	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_chrY_contigs_shorter_than_1Mb	total_seq_chrA	total_seq_chrX	total_seq_chrY	len_cov_chrA	len_cov_chrX	len_cov_chrY	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_gw	rel_frac_cov_YX	nonN_frac	frac_cov_gw_cor	threshold	threshold_chrX	good_frac_cov	cov_chrA	cov_chrX	cov_chrY	cov_gw	rel_cov_chrX	gSEX	gSEX_source	callable_chrA	callable_chrX	GT00_chrA	GT01_chrA	GT11_chrA	GTmis_chrA	GT00_chrX	GT0_chrX	GT01_chrX	GT11_chrX	GT1_chrX	GTmis_chrX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	hem_alt_chrX	rel_chrX_hom_alt	mis_chrA	mis_chrX	div_chrA	clade	subclade_split	sample_used_for_q	q25_div_chrA	q50_div_chrA	q75_div_chrA	q25_frac_cov_chrA	q50_frac_cov_chrA	q75_frac_cov_chrA	zscore_div_chrA	zscore_frac_cov_chrA	dupl_group	remove_as_duplicate	low_mis	low_frac_cov_qc	high_div_chrA_qc	high_mis_qc	low_div_chrA_qc	masterQC	manual_fix	reason	finalQC	Kuderna_AB_QC	Kuderna_COV_QC	relatives	remove_as_relative	generation	founder	remove_manual	pedigree_source	MQ1kb	MQ1Mb	total_reads	mapped_reads	properly_paired_reads	f_mapped_reads
SAMN38317352	SAMN38317352	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	75392499917	4049057042	40058932	2841265677	158701691	2854023	0.9863	0.9789	0.1667	0.9813	0.1703	1	0.9813	0.9	0.9	TRUE	26.5348	25.5136	14.036	26.469	0.9615	F	chrX	2593059108	141457714	102679026	8279563	5960397	4324816	2828468	NA	232575	269748	NA	129922	0.003193	0.0016441	0.5149219	0.0022986	0.0019069	NA	0.8296002	0.0016678	0.0009185	0.0038951	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.2209	-1.0986	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMN38317303	FALSE	P	TRUE	NA	ncbi	52.8068	52.807	547039232	537450083	515682590	0.982
SAMN38317353	SAMN38317353	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	73721857988	3953766027	40150833	2846702995	158686284	2871588	0.9882	0.9788	0.1677	0.9831	0.1713	1	0.9831	0.9	0.9	TRUE	25.8973	24.9156	13.9821	25.8341	0.9621	F	chrX	2593059108	141457714	102260593	8787140	5745405	4450664	2798041	NA	272314	250146	NA	140212	0.0033887	0.0019251	0.5680783	0.0022157	0.0017683	NA	0.7981025	0.0017164	0.0009912	0.00391	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	0.1065	-0.0282	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.7014	52.7016	536857464	525678883	498522104	0.979
SAMN38317354	SAMN38317354	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	M	2880787584	0	162126770	0	17124582	0	80813553956	2346366374	253080228	2846846915	158598747	16549484	0.9882	0.9782	0.9664	0.9876	0.9879	1	0.9876	0.9	0.9	TRUE	28.387	14.7944	15.2923	27.602	0.5212	M	chrX	2593059108	141457714	102814382	9165450	5630917	3633053	NA	2996993	NA	NA	393365	70355	0.0035346	NA	NA	0.0021715	NA	0.0027808	NA	0.0014011	0.0004974	0.0039388	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	0.7368	-0.0282	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMN38317301;SAMN38317311	TRUE	P	TRUE	FALSE	ncbi	52.9986	52.9989	576287024	564259942	530261602	0.979
SAMN38317355	SAMN38317355	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	77838970450	4234712157	41332788	2847360656	158854125	2929191	0.9884	0.9798	0.1711	0.9834	0.1746	1	0.9834	0.9	0.9	TRUE	27.3372	26.6579	14.1106	27.2885	0.9751	F	chrX	2593059108	141457714	102494647	8981926	5637786	4129443	2811233	NA	260876	262239	NA	126365	0.0034638	0.0018442	0.5324152	0.0021742	0.0018538	NA	0.8526572	0.0015925	0.0008933	0.0039061	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	0.0202	0.0845	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMN38317301	FALSE	P	TRUE	NA	ncbi	53.2813	53.2815	566935532	555316457	526409074	0.98
SAMN38317356	SAMN38317356	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	74428526659	4010238264	39670862	2845973653	158843922	2857838	0.9879	0.9798	0.1669	0.9829	0.1703	1	0.9829	0.9	0.9	TRUE	26.1522	25.2464	13.8814	26.0927	0.9654	F	chrX	2593059108	141457714	101237709	9025345	5491957	5488791	2769336	NA	270859	247120	NA	173398	0.0034806	0.0019148	0.5501299	0.0021179	0.001747	NA	0.824834	0.0021167	0.0012258	0.0038582	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-1.0274	-0.1972	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.6315	52.6318	540298202	530792638	508397010	0.982
SAMN38317357	SAMN38317357	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	73393370644	3963569142	40186978	2840673679	158911654	2866109	0.9861	0.9802	0.1674	0.9812	0.1708	1	0.9812	0.9	0.9	TRUE	25.8366	24.942	14.0214	25.778	0.9654	F	chrX	2593059108	141457714	102015259	7227595	6467500	5533448	2777189	NA	247291	262091	NA	174142	0.0027873	0.0017482	0.6271917	0.0024942	0.0018528	NA	0.7428506	0.0021339	0.0012311	0.0038878	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.3803	-1.2113	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.7752	52.7755	534186148	523897334	495877710	0.981
SAMN38317358	SAMN38317358	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	67790189458	3600772514	38794033	2848331821	159378709	2837554	0.9887	0.983	0.1657	0.9838	0.1686	1	0.9838	0.9	0.9	TRUE	23.8	22.5926	13.6716	23.7265	0.9493	F	chrX	2593059108	141457714	101760667	9358933	5519682	4604520	2788840	NA	279703	252010	NA	140160	0.0036092	0.0019773	0.5478436	0.0021286	0.0017815	NA	0.8369307	0.0017757	0.0009908	0.0039332	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	0.6144	0.2535	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMN38317300	FALSE	P	TRUE	NA	ncbi	52.5325	52.5328	488544550	482064707	466993792	0.987
SAMN38317359	SAMN38317359	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	73281559685	3921441202	39204508	2846035592	158830081	2878059	0.9879	0.9797	0.1681	0.9829	0.1716	1	0.9829	0.9	0.9	TRUE	25.7486	24.6895	13.6219	25.6811	0.9589	F	chrX	2593059108	141457714	101063730	8810532	5572507	5797033	2759829	NA	258183	257179	NA	185522	0.0033977	0.0018252	0.5371694	0.002149	0.0018181	NA	0.8460006	0.0022356	0.0013115	0.0038479	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-1.2541	-0.1972	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.7607	52.7609	532393828	522712958	497607038	0.982
SAMN38317360	SAMN38317360	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	73332512880	3910953109	39038338	2849187902	158776698	2857946	0.989	0.9793	0.1669	0.9839	0.1704	1	0.9839	0.9	0.9	TRUE	25.738	24.6318	13.6596	25.6682	0.957	F	chrX	2593059108	141457714	100656747	9022522	5459270	6105263	2755915	NA	260967	250487	NA	193344	0.0034795	0.0018448	0.5302045	0.0021053	0.0017708	NA	0.8410782	0.0023545	0.0013668	0.0038451	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-1.3152	0.4225	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.4169	52.4172	533649512	523272130	497590148	0.981
SAMN38317361	SAMN38317361	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	73900540094	3955735071	38188935	2844782631	158884247	2860216	0.9875	0.98	0.167	0.9825	0.1704	1	0.9825	0.9	0.9	TRUE	25.9776	24.897	13.3518	25.9085	0.9584	F	chrX	2593059108	141457714	101249053	8907782	5645813	5441154	2772630	NA	257396	258100	NA	172587	0.0034352	0.0018196	0.5296854	0.0021773	0.0018246	NA	0.8380063	0.0020984	0.0012201	0.0038949	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.2249	-0.4225	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.4736	52.4739	537043270	526996231	499510470	0.981
SAMN38317362	SAMN38317362	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	72954363345	3909954411	39276282	2843772941	158857113	2867095	0.9872	0.9798	0.1674	0.9822	0.1709	1	0.9822	0.9	0.9	TRUE	25.6541	24.613	13.699	25.5876	0.9594	F	chrX	2593059108	141457714	100681482	8565787	5688688	6307845	2769655	NA	227794	265867	NA	197397	0.0033034	0.0016103	0.4874845	0.0021938	0.0018795	NA	0.8567184	0.0024326	0.0013954	0.0038455	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-1.3063	-0.5915	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.4937	52.4939	531936466	520561666	488150996	0.979
SAMN38317363	SAMN38317363	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	77480097269	4151218836	41882462	2846177937	158770007	2881884	0.988	0.9793	0.1683	0.9829	0.1718	1	0.9829	0.9	0.9	TRUE	27.2225	26.1461	14.533	27.1535	0.9605	F	chrX	2593059108	141457714	101627874	8397495	5850207	5368226	2786176	NA	231475	268911	NA	174151	0.0032385	0.0016364	0.5052893	0.0022561	0.001901	NA	0.8426032	0.0020702	0.0012311	0.0038753	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.6533	-0.1408	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.8052	52.8055	563134496	552722818	525693220	0.982
SAMN38317364	SAMN38317364	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	73951509168	3938333486	39225552	2847953519	158609092	2848131	0.9886	0.9783	0.1663	0.9835	0.17	1	0.9835	0.9	0.9	TRUE	25.9665	24.8304	13.7724	25.8951	0.9562	F	chrX	2593059108	141457714	101130595	8553739	5724604	5834864	2769363	NA	233479	265512	NA	192359	0.0032987	0.0016505	0.5003543	0.0022077	0.001877	NA	0.8502066	0.0022502	0.0013598	0.003857	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-1.054	0.1972	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.5281	52.5284	536957970	526921099	500339008	0.981
SAMN38317365	SAMN38317365	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	73456640039	3951399894	38702114	2844417817	158730457	2869204	0.9874	0.9791	0.1675	0.9823	0.1711	1	0.9823	0.9	0.9	TRUE	25.8248	24.8938	13.4888	25.7639	0.9639	F	chrX	2593059108	141457714	101640137	8900443	5610916	5092306	2784521	NA	254641	260798	NA	160753	0.0034324	0.0018001	0.5244481	0.0021638	0.0018436	NA	0.8520327	0.0019638	0.0011364	0.00388	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.5504	-0.4789	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.9445	52.9448	534451682	524065637	500206102	0.981
SAMN38317366	SAMN38317366	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	75503534307	4081904368	40796420	2842551098	159384771	3753470	0.9867	0.9831	0.2192	0.9822	0.223	1	0.9822	0.9	0.9	TRUE	26.5619	25.6104	10.869	26.4918	0.9642	F	chrX	2593059108	141457714	101540555	8876943	5647923	5178381	2777559	NA	259617	261843	NA	161694	0.0034233	0.0018353	0.5361119	0.0021781	0.001851	NA	0.8498416	0.001997	0.0011431	0.0038898	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.3373	-0.8732	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.8358	52.8361	549034450	538804837	513929802	0.981
SAMN38317367	SAMN38317367	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	72713500174	3930251461	38710372	2843841260	158770686	2880160	0.9872	0.9793	0.1682	0.9822	0.1717	1	0.9822	0.9	0.9	TRUE	25.5688	24.7543	13.4404	25.5141	0.9681	F	chrX	2593059108	141457714	102059578	8991048	5563684	4629492	2802093	NA	263758	256038	NA	138824	0.0034674	0.0018646	0.5377509	0.0021456	0.00181	NA	0.8435829	0.0017853	0.0009814	0.0038793	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.5667	-0.5915	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.8649	52.8652	529858112	518700556	492089304	0.979
SAMN38317368	SAMN38317368	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	77816762287	4264092695	39989757	2845046388	158964079	2894805	0.9876	0.9805	0.169	0.9826	0.1724	1	0.9826	0.9	0.9	TRUE	27.3517	26.8243	13.8143	27.3108	0.9807	F	chrX	2593059108	141457714	102188411	8737304	5711444	4606643	2806148	NA	255727	259320	NA	139518	0.0033695	0.0018078	0.5365188	0.0022026	0.0018332	NA	0.8322923	0.0017765	0.0009863	0.0038873	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.3904	-0.3662	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	53.107	53.1073	570398184	556865683	523106206	0.976
SAMN38317369	SAMN38317369	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	74636189916	4003875639	39359738	2846874654	158884835	2884059	0.9882	0.98	0.1684	0.9832	0.1719	1	0.9832	0.9	0.9	TRUE	26.2169	25.1999	13.6473	26.1511	0.9612	F	chrX	2593059108	141457714	101967964	9124481	5512547	4638810	2797845	NA	267014	252234	NA	143620	0.0035188	0.0018876	0.5364283	0.0021259	0.0017831	NA	0.8387588	0.0017889	0.0010153	0.0038853	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.4352	-0.0282	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.6161	52.6163	544072818	532785118	504427802	0.979
SAMN38317370	SAMN38317370	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	75653937578	4098656565	36749360	2846551227	158696986	2929063	0.9881	0.9788	0.171	0.9831	0.1747	1	0.9831	0.9	0.9	TRUE	26.5774	25.8269	12.5465	26.5241	0.9718	F	chrX	2593059108	141457714	102127494	9057341	5610969	4447998	2788565	NA	270507	263524	NA	138117	0.0034929	0.0019123	0.5474741	0.0021638	0.0018629	NA	0.8609305	0.0017153	0.0009764	0.0039103	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	0.1122	-0.0845	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMN38317299	FALSE	P	TRUE	NA	ncbi	53.1992	53.1995	550505862	539714562	512071702	0.98
SAMN38317371	SAMN38317371	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	72337795756	4024619309	30313456	2850974427	161479690	2769452	0.9897	0.996	0.1617	0.9854	0.1624	1	0.9854	0.9	0.9	TRUE	25.373	24.9234	10.9457	25.3357	0.9823	F	chrX	2593059108	141457714	101275762	10962583	4078686	4926771	2877914	NA	386992	59929	NA	135878	0.0042277	0.0027357	0.6471052	0.0015729	0.0004237	NA	0.269341	0.0019	0.0009606	0.0036868	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-4.7805	0.8169	NA	FALSE	TRUE	ok	ok	ok	fail	fail	NA	NA	fail	NA	NA	NA	NA	NA	NA	NA	NA	53.0123	53.0126	525762844	516576616	491356902	0.983
SAMN38317372	SAMN38317372	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	79575572574	4264971686	42448259	2847915841	158949205	2884142	0.9886	0.9804	0.1684	0.9836	0.1718	1	0.9836	0.9	0.9	TRUE	27.9417	26.8323	14.7178	27.8704	0.9603	F	chrX	2593059108	141457714	102230620	9158306	5539456	4315420	2791159	NA	280976	250112	NA	138466	0.0035319	0.0019863	0.5623929	0.0021363	0.0017681	NA	0.8276623	0.0016642	0.0009789	0.0039022	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.0654	0.1972	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.6221	52.6224	578948866	568221081	538089618	0.981
SAMN38317373	SAMN38317373	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	76163658221	4167706975	39974496	2847127261	158782011	2872261	0.9883	0.9794	0.1677	0.9832	0.1713	1	0.9832	0.9	0.9	TRUE	26.7511	26.248	13.9174	26.7123	0.9812	F	chrX	2593059108	141457714	102367181	8519011	5847456	4510154	2818042	NA	245830	262955	NA	133886	0.0032853	0.0017378	0.5289705	0.002255	0.0018589	NA	0.8243284	0.0017393	0.0009465	0.0038977	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.1637	0.0282	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	53.03	53.0302	556544750	544482738	515504506	0.978
SAMN38317374	SAMN38317374	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	74890783941	4017088989	40886015	2845832662	158634267	2858730	0.9879	0.9785	0.1669	0.9828	0.1706	1	0.9828	0.9	0.9	TRUE	26.3159	25.323	14.3022	26.2521	0.9623	F	chrX	2593059108	141457714	100929216	8633707	5710424	5970455	2769149	NA	230786	269244	NA	191534	0.0033295	0.0016315	0.4900021	0.0022022	0.0019034	NA	0.8642979	0.0023025	0.001354	0.003867	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.8362	-0.1972	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.897	52.8973	543419154	533710445	508378598	0.982
SAMN38317375	SAMN38317375	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	72475253784	3864253703	38949127	2843729277	158597059	2856605	0.9871	0.9782	0.1668	0.9821	0.1705	1	0.9821	0.9	0.9	TRUE	25.486	24.3652	13.6348	25.4156	0.956	F	chrX	2593059108	141457714	101349732	8583077	5761138	5549855	2758839	NA	270919	254317	NA	176638	0.00331	0.0019152	0.5786051	0.0022218	0.0017978	NA	0.8091944	0.0021403	0.0012487	0.0038768	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.6219	-0.6479	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.8127	52.813	527231882	516709466	492619780	0.98
SAMN38317376	SAMN38317376	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	74025543766	3977948753	39959607	2845137504	158828468	2866702	0.9876	0.9797	0.1674	0.9826	0.1709	1	0.9826	0.9	0.9	TRUE	26.0183	25.0456	13.9392	25.9554	0.9626	F	chrX	2593059108	141457714	101397577	8764122	5589322	5492781	2777241	NA	254902	252386	NA	176184	0.0033798	0.001802	0.5331515	0.0021555	0.0017842	NA	0.8277361	0.0021183	0.0012455	0.0038454	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-1.308	-0.3662	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.6286	52.6288	538915170	528078816	498943034	0.98
SAMN38317377	SAMN38317377	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	72326786981	3905022811	38390481	2846531139	158888781	2871361	0.9881	0.98	0.1677	0.9831	0.1711	1	0.9831	0.9	0.9	TRUE	25.4087	24.5771	13.3701	25.3533	0.9673	F	chrX	2593059108	141457714	101480274	8890337	5613268	5259923	2800004	NA	225353	275197	NA	160159	0.0034285	0.0015931	0.4646553	0.0021647	0.0019454	NA	0.8986978	0.0020285	0.0011322	0.003879	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	-0.5732	-0.0845	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	52.7202	52.7205	527512264	516633371	490089982	0.979
SAMN38317378	SAMN38317378	OWM	Cercopithecidae	Macaca	fascicularis	ssp	Macaca_fascicularis_ssp	M.fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis	F	2880787584	0	162126770	0	17124582	0	79967176382	4304068908	41582750	2845186761	158697920	2847830	0.9876	0.9789	0.1663	0.9826	0.1699	1	0.9826	0.9	0.9	TRUE	28.1061	27.1211	14.6016	28.0413	0.965	F	chrX	2593059108	141457714	102912943	8942201	5693679	3694979	2807956	NA	272615	264128	NA	116014	0.0034485	0.0019272	0.5588447	0.0021957	0.0018672	NA	0.8503687	0.0014249	0.0008201	0.00392	Macaca_fascicularis_ssp1	0	TRUE	0.0038795	0.0039052	0.0039252	0.9875	0.9882	0.9893	0.3244	-0.3662	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	53.0255	53.0258	580798556	569803881	543027592	0.981
