ID	ID_PGDP	species_full	group	family	genus	species	subspecies	reference	genotyping_species	len_chrA	len_chrA_contigs_longer_than_1Mb	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_longer_than_1Mb	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_mtDNA	len_cov_chrA	len_cov_chrX	len_cov_chrY	len_cov_mtDNA	total_seq_chrA	total_seq_chrX	total_seq_chrY	total_seq_mtDNA	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_mtDNA	cov_chrA	cov_chrX	cov_chrY	cov_mtDNA	cutoff	good_sample	chrA_GT00	chrA_GT01	chrA_GT11	chrA_GTmis	chrX_GT00	chrX_GT0	chrX_GT01	chrX_GT11	chrX_GT1	chrX_GTmis	callable_chrA	callable_chrX	sex	rel_cov_chrX	gSEX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	rel_chrX_alt	hem_alt_chrX	mis_chrA	mis_chrX
SAMN07671857	SAMN07671857	Chlorocebus_sabaeus_ssp	OWM	Cercopithecidae	Chlorocebus	sabaeus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2963442806	146707677	3841927	15095	13006794258	590094278	20305999	377222	0.9528	0.9652	0.7672	0.9121	4.3891	4.0222	5.2854	24.9899	0.9	FALSE	41919	307980	17823	15912345	1519	0	9118	497	0	472480	2541275278	138977745	F	0.9164	F	0.000121	6.6e-05	0.5455	7e-06	4e-06	0.5714	0	0.006262	0.0034
SAMN07763311	SAMN07763311	Chlorocebus_sabaeus_ssp	OWM	Cercopithecidae	Chlorocebus	sabaeus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	3051707269	151283951	4365960	14887	28868532069	1363310196	29321012	298754	0.9811	0.9953	0.8719	0.8995	9.4598	9.0116	6.7158	20.0681	0.9	FALSE	2286207	2435747	1261969	10296144	70491	0	70648	42298	0	300177	2541275278	138977745	Unknown	0.9526	F	0.000958	0.000508	0.5303	0.000497	0.000304	0.6117	0	0.004052	0.00216
SAMN01162259	SAMN01162259	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2848831955	125434748	1217185	10433	15106616228	387704508	3780246	128025	0.9159	0.8253	0.2431	0.6304	5.3027	3.0909	3.1057	12.2712	0.9	FALSE	236968	1146465	346936	12369440	0	37491	0	0	58995	391807	2412581661	131666801	Unknown	0.5829	M	0.000475	0	0	0.000144	0	0	0.000448	0.005127	0.002976
SAMN01162260	SAMN01162260	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2810027761	142489555	1134733	11090	14220659905	676457338	3007621	174021	0.9034	0.9375	0.2266	0.6701	5.0607	4.7474	2.6505	15.6917	0.9	FALSE	249838	1031671	356875	12461425	6760	0	20504	14136	0	446893	2412581661	131666801	Unknown	0.9381	F	0.000428	0.000156	0.3645	0.000148	0.000107	0.723	0	0.005165	0.003394
SAMN01162261	SAMN01162261	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2791336748	141808415	1031719	11372	13168533268	625657743	2692321	186671	0.8974	0.933	0.206	0.6871	4.7176	4.412	2.6095	16.415	0.9	FALSE	186510	849384	251241	12812674	4060	0	22992	7658	0	453583	2412581661	131666801	Unknown	0.9352	F	0.000352	0.000175	0.4972	0.000104	5.8e-05	0.5577	0	0.005311	0.003445
SAMN01162262	SAMN01162262	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2821127880	143500169	1278521	11444	13355292198	646252645	4086796	264237	0.907	0.9441	0.2553	0.6915	4.734	4.5035	3.1965	23.0896	0.9	FALSE	135949	878229	205302	12880329	3542	0	25848	7779	0	451124	2412581661	131666801	Unknown	0.9513	F	0.000364	0.000196	0.5385	8.5e-05	5.9e-05	0.6941	0	0.005339	0.003426
SAMN01162263	SAMN01162263	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2809707805	141812421	1292683	10783	14325876647	666966972	4245165	211408	0.9033	0.933	0.2581	0.6515	5.0987	4.7032	3.284	19.6057	0.9	FALSE	237283	993225	318189	12551112	6032	0	29710	11569	0	440982	2412581661	131666801	Unknown	0.9224	F	0.000412	0.000226	0.5485	0.000132	8.8e-05	0.6667	0	0.005202	0.003349
SAMN01162264	SAMN01162264	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2778671935	118923846	1380794	10651	13654851958	353514482	4744086	159477	0.8934	0.7824	0.2757	0.6436	4.9142	2.9726	3.4358	14.973	0.9	FALSE	233320	861326	321308	12683855	0	34185	0	0	51944	402164	2412581661	131666801	Unknown	0.6049	M	0.000357	0	0	0.000133	0	0	0.000395	0.005257	0.003054
SAMN01162265	SAMN01162265	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2745648331	138768069	1075594	11302	12728341463	586795813	3058367	236659	0.8827	0.913	0.2148	0.6829	4.6358	4.2286	2.8434	20.9396	0.9	FALSE	177938	641175	255184	13025512	4228	0	22854	8167	0	453044	2412581661	131666801	Unknown	0.9122	F	0.000266	0.000174	0.6541	0.000106	6.2e-05	0.5849	0	0.005399	0.003441
SAMN01162266	SAMN01162266	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2791254809	122002075	1160149	11204	14121389285	370870682	3410858	272804	0.8974	0.8027	0.2317	0.677	5.0592	3.0399	2.94	24.3488	0.9	FALSE	266192	1151276	374957	12307384	0	37591	0	0	57785	392917	2412581661	131666801	Unknown	0.6009	M	0.000477	0	0	0.000155	0	0	0.000439	0.005101	0.002984
SAMN01162267	SAMN01162267	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2812124578	141400438	1422003	12273	12970417090	593149109	4606021	304504	0.9041	0.9303	0.284	0.7416	4.6123	4.1948	3.2391	24.8109	0.9	FALSE	85800	646850	122464	13244695	2294	0	19341	4756	0	461902	2412581661	131666801	Unknown	0.9095	F	0.000268	0.000147	0.5485	5.1e-05	3.6e-05	0.7059	0	0.00549	0.003508
SAMN01162275	SAMN01162275	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2820818506	121461375	1283979	9266	14890581814	372699337	4085789	80184	0.9069	0.7991	0.2564	0.5599	5.2788	3.0685	3.1821	8.6536	0.9	FALSE	290177	1180022	408977	12220633	0	37159	0	0	59376	391758	2412581661	131666801	Unknown	0.5813	M	0.000489	0	0	0.00017	0	0	0.000451	0.005065	0.002975
SAMN07763312	SAMN07763312	Chlorocebus_tantalus_ssp	OWM	Cercopithecidae	Chlorocebus	tantalus	ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_tantalus_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2981902674	149921868	2239703	12817	29215003828	1453940343	12120572	298274	0.9587	0.9864	0.4473	0.7744	9.7974	9.698	5.4117	23.2717	0.9	FALSE	1355351	4331469	3006297	5406692	38271	0	142773	127554	0	179695	2412581661	131666801	Unknown	0.9899	F	0.001795	0.001084	0.6039	0.001246	0.000969	0.7777	0	0.002241	0.001365
PD_0034	PD_0034	Erythrocebus_patas_ssp	OWM	Cercopithecidae	Erythrocebus	patas	ssp	Chlorocebus_sabaeus_ssp	Erythrocebus_patas_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2970030441	148974281	2104298	13463	96527429755	2582880138	84372980	4321001	0.9549	0.9801	0.4202	0.8135	32.5005	17.3378	40.0955	320.9538	0.9	TRUE	9868394	3745731	23353957	956148	0	371160	0	0	1032946	24132	2480589284	135229777	M	0.5335	M	0.00151	0	0	0.009415	0	0	0.007638	0.000385	0.000178
PD_0062	PD_0062	Erythrocebus_patas_ssp	OWM	Cercopithecidae	Erythrocebus	patas	ssp	Chlorocebus_sabaeus_ssp	Erythrocebus_patas_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2969078228	148840026	2150916	9415	99980596998	2603202593	100254399	236954	0.9546	0.9792	0.4295	0.5689	33.674	17.4899	46.6101	25.1677	0.9	TRUE	9603576	4292473	23125032	903149	0	371452	0	0	1034626	22160	2480589284	135229777	M	0.5194	M	0.00173	0	0	0.009322	0	0	0.007651	0.000364	0.000164
SAMN07678082	SAMN07678082	Erythrocebus_patas_ssp	OWM	Cercopithecidae	Erythrocebus	patas	ssp	Chlorocebus_sabaeus_ssp	Erythrocebus_patas_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2934497450	148083497	1983320	11100	96717515804	2493571988	111820703	1603438	0.9435	0.9743	0.3961	0.6707	32.9588	16.839	56.3806	144.4539	0.9	TRUE	9416191	4147516	22637518	1723005	0	366514	0	0	1011033	50691	2480589284	135229777	Unknown	0.5109	M	0.001672	0	0	0.009126	0	0	0.007476	0.000695	0.000375
SAMN21582235	SAMN21582235	Erythrocebus_patas_ssp	OWM	Cercopithecidae	Erythrocebus	patas	ssp	Chlorocebus_sabaeus_ssp	Erythrocebus_patas_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	3001368089	149667611	2659153	12922	133010906369	6238289226	148277142	590537	0.965	0.9847	0.531	0.7808	44.3168	41.681	55.761	45.7001	0.9	TRUE	10216874	3372470	23698108	636778	320334	0	109270	974973	0	23661	2480589284	135229777	F	0.9405	F	0.00136	0.000808	0.5941	0.009553	0.00721	0.7547	0	0.000257	0.000175
SAMN23530505	SAMN23530505	Erythrocebus_patas_ssp	OWM	Cercopithecidae	Erythrocebus	patas	ssp	Chlorocebus_sabaeus_ssp	Erythrocebus_patas_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2980483583	149000594	2322159	11733	150361574200	3999008447	161115627	426516	0.9582	0.9803	0.4637	0.7089	50.4487	26.8389	69.3818	36.3518	0.9	TRUE	10393578	2874258	23988383	668011	0	371929	0	0	1042316	13993	2480589284	135229777	M	0.532	M	0.001159	0	0	0.00967	0	0	0.007708	0.000269	0.000103
SAMN24909949	SAMN24909949	Erythrocebus_patas_ssp	OWM	Cercopithecidae	Erythrocebus	patas	ssp	Chlorocebus_sabaeus_ssp	Erythrocebus_patas_ssp	3110370972	2872847417	237523555	151995220	151995220	NA	5007674	16550	2975406435	149243737	2249042	11792	77180151468	3650214037	77819228	490803	0.9566	0.9819	0.4491	0.7125	25.9394	24.4581	34.6011	41.6217	0.9	TRUE	9997210	3432822	23497989	996209	304832	0	126770	958029	0	38607	2480589284	135229777	F	0.9429	F	0.001384	0.000937	0.677	0.009473	0.007084	0.7478	0	0.000402	0.000285
SAMN03121814	SAMN03121814	Colobus_angolensis_palliatus	OWM	Cercopithecidae	Colobus	angolensis	palliatus	Colobus_guereza_ssp	Colobus_angolensis_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2770764203	150382376	1974693	NA	359332309097	16710821995	74766489	NA	0.985	0.9653	0.2533	NA	129.6871	111.1222	37.8623	NA	0.9	TRUE	0	3372663	12563213	211470	0	0	107750	500473	0	15095	2376192726	123467135	F	0.8568	F	0.001419	0.000873	0.6152	0.005287	0.004053	0.7666	0	8.9e-05	0.000122
PD_0056	PD_0056	Colobus_guereza_ssp	OWM	Cercopithecidae	Colobus	guereza	ssp	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2690036520	140725293	4101832	NA	101706801065	2466194325	79071830	NA	0.9563	0.9033	0.5262	NA	37.8087	17.5249	19.2772	NA	0.9	TRUE	4539920	3334555	4521561	462979	0	150804	0	0	205456	8009	2458919315	126972193	M	0.4635	M	0.001356	0	0	0.001839	0	0	0.001618	0.000188	6.3e-05
SAMEA5039933	SAMEA5039933	Colobus_guereza_kikuyuensis	OWM	Cercopithecidae	Colobus	guereza	kikuyuensis	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2692972648	142120597	908834	NA	89397448561	4004062634	16477674	NA	0.9573	0.9123	0.1166	NA	33.1966	28.1737	18.1306	NA	0.9	TRUE	4231552	3909774	4212623	505066	65117	0	120520	145482	0	33150	2458919315	126972193	Unknown	0.8487	F	0.00159	0.000949	0.5969	0.001713	0.001146	0.669	0	0.000205	0.000261
SAMEA5039935	SAMEA5039935	Colobus_guereza_kikuyuensis	OWM	Cercopithecidae	Colobus	guereza	kikuyuensis	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2692019032	142146124	907940	NA	82751604101	3973066003	16005248	NA	0.957	0.9124	0.1165	NA	30.7396	27.9506	17.6281	NA	0.9	TRUE	4205273	3899845	4202833	551064	64984	0	121267	145307	0	32711	2458919315	126972193	Unknown	0.9093	F	0.001586	0.000955	0.6021	0.001709	0.001144	0.6694	0	0.000224	0.000258
SAMEA5039938	SAMEA5039938	Colobus_guereza_kikuyuensis	OWM	Cercopithecidae	Colobus	guereza	kikuyuensis	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2695378228	142424355	929519	NA	96212162371	4474686465	18193225	NA	0.9582	0.9142	0.1192	NA	35.6952	31.418	19.5727	NA	0.9	TRUE	4242832	3920605	4217371	478207	65751	0	121262	145809	0	31447	2458919315	126972193	Unknown	0.8802	F	0.001594	0.000955	0.5991	0.001715	0.001148	0.6694	0	0.000194	0.000248
SAMEA5039942	SAMEA5039942	Colobus_guereza_kikuyuensis	OWM	Cercopithecidae	Colobus	guereza	kikuyuensis	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2695213867	142369494	928579	NA	93420464049	4290821568	17820948	NA	0.9581	0.9139	0.1191	NA	34.6616	30.1386	19.1916	NA	0.9	TRUE	4238592	3915809	4215352	489262	65497	0	120947	145740	0	32085	2458919315	126972193	Unknown	0.8695	F	0.001592	0.000953	0.5986	0.001714	0.001148	0.6698	0	0.000199	0.000253
SAMEA5039946	SAMEA5039946	Colobus_guereza_kikuyuensis	OWM	Cercopithecidae	Colobus	guereza	kikuyuensis	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2689367010	141966572	893763	NA	63931188361	3117021187	13125308	NA	0.956	0.9113	0.1146	NA	23.7718	21.956	14.6854	NA	0.9	TRUE	4016646	3818955	4101413	922001	62231	0	116488	142779	0	42771	2458919315	126972193	Unknown	0.9236	F	0.001553	0.000917	0.5905	0.001668	0.001124	0.6739	0	0.000375	0.000337
SAMEA5209164	SAMEA5209164	Colobus_guereza_kikuyuensis	OWM	Cercopithecidae	Colobus	guereza	kikuyuensis	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2693534110	142146245	898323	NA	91623226314	4115693755	16677876	NA	0.9575	0.9124	0.1152	NA	34.016	28.9539	18.5656	NA	0.9	TRUE	4258792	3904861	4224208	471154	66777	0	119302	145760	0	32430	2458919315	126972193	Unknown	0.8512	F	0.001588	0.00094	0.5919	0.001718	0.001148	0.6682	0	0.000192	0.000255
SAMN23530503	SAMN23530503	Colobus_guereza_ssp	OWM	Cercopithecidae	Colobus	guereza	ssp	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2734887366	145425713	4736338	NA	285847525272	7558448136	247958003	NA	0.9722	0.9335	0.6076	NA	104.5189	51.9746	52.3523	NA	0.9	TRUE	9232755	3122595	40392	463273	0	328303	0	0	32755	3211	2458919315	126972193	M	0.4973	M	0.00127	0	0	1.6e-05	0	0	0.000258	0.000188	2.5e-05
SAMN24909948	SAMN24909948	Colobus_guereza_ssp	OWM	Cercopithecidae	Colobus	guereza	ssp	Colobus_guereza_ssp	Colobus_guereza_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2693747782	141820659	807507	NA	88930912776	4049960973	14264884	NA	0.9576	0.9103	0.1036	NA	33.0138	28.5569	17.6653	NA	0.9	TRUE	4741997	2993493	4681473	442052	95331	0	66319	168937	0	33682	2458919315	126972193	F	0.865	F	0.001217	0.000522	0.4289	0.001904	0.001331	0.6991	0	0.00018	0.000265
PD_0055	PD_0055	Colobus_polykomos_ssp	OWM	Cercopithecidae	Colobus	polykomos	ssp	Colobus_guereza_ssp	Colobus_polykomos_ssp	2813078438	2762769579	50308859	155790761	155790761	NA	7795678	NA	2676989195	139885340	856536	NA	92139521249	4304379316	15382862	NA	0.9516	0.8979	0.1099	NA	34.4191	30.7708	17.9594	NA	0.9	TRUE	0	6062208	8193331	391179	0	0	166354	347939	0	26633	2408967155	123814006	F	0.894	F	0.002517	0.001344	0.534	0.003401	0.00281	0.8262	0	0.000162	0.000215
PD_0148	PD_0148	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2296116080	140462701	NA	NA	92001490922	2857967404	NA	NA	0.9985	0.9989	NA	NA	40.0683	20.3468	NA	NA	0.9	TRUE	111253730	1308425	608978	805559	0	5632994	0	0	57653	18664	2259424028	138280055	Unknown	0.5078	M	0.000579	0	0	0.00027	0	0	0.000417	0.000357	0.000135
SAMEA116330136	SAMEA116330136	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	1745209631	102231271	NA	NA	58161892486	2401205823	NA	NA	0.759	0.727	NA	NA	33.3266	23.488	NA	NA	0.9	FALSE	2143796	2171209	98448578	11213109	0	97762	0	0	5234207	377342	2259424028	138280055	Unknown	0.7048	M	0.000961	0	0	0.043572	0	0	0.037852	0.004963	0.002729
SAMN01919298	SAMN01919298	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2287489749	140182706	NA	NA	21684495852	1315609078	NA	NA	0.9948	0.9969	NA	NA	9.4796	9.385	NA	NA	0.9	FALSE	29997072	729156	229079	83021385	1615145	0	31649	12153	0	4050364	2259424028	138280055	Unknown	0.99	F	0.000323	0.000229	0.709	0.000101	8.8e-05	0.8713	0	0.036744	0.029291
SAMN01919299	SAMN01919299	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2281110625	139940334	NA	NA	19794463506	1234407101	NA	NA	0.992	0.9952	NA	NA	8.6776	8.821	NA	NA	0.9	FALSE	23255295	592646	187364	89941387	1346018	0	28776	10535	0	4323982	2259424028	138280055	Unknown	1.0165	F	0.000262	0.000208	0.7939	8.3e-05	7.6e-05	0.9157	0	0.039807	0.03127
SAMN01919300	SAMN01919300	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2281108549	139829992	NA	NA	21957369094	1380507575	NA	NA	0.992	0.9944	NA	NA	9.6257	9.8728	NA	NA	0.9	FALSE	31971639	455306	313699	81236048	1815218	0	8930	21756	0	3863407	2259424028	138280055	Unknown	1.0257	F	0.000202	6.5e-05	0.3218	0.000139	0.000157	1.1295	0	0.035954	0.027939
SAMN01919301	SAMN01919301	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2283099145	138000238	NA	NA	23120110553	773069894	NA	NA	0.9929	0.9814	NA	NA	10.1266	5.6019	NA	NA	0.9	TRUE	36876469	705073	276795	76118355	0	3035029	0	0	32608	2641674	2259424028	138280055	Unknown	0.5532	M	0.000312	0	0	0.000123	0	0	0.000236	0.033689	0.019104
SAMN01919302	SAMN01919302	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2280669717	139822687	NA	NA	18928589945	1151817973	NA	NA	0.9918	0.9943	NA	NA	8.2996	8.2377	NA	NA	0.9	FALSE	18413159	527009	148091	94888433	1023067	0	22210	8355	0	4655679	2259424028	138280055	Unknown	0.9925	F	0.000233	0.000161	0.691	6.6e-05	6e-05	0.9091	0	0.041997	0.033668
SAMN01919303	SAMN01919303	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2222065880	138085613	NA	NA	11883715980	772761448	NA	NA	0.9663	0.982	NA	NA	5.348	5.5962	NA	NA	0.9	FALSE	2780596	182237	42281	110971578	177378	0	8853	3166	0	5519914	2259424028	138280055	Unknown	1.0464	F	8.1e-05	6.4e-05	0.7901	1.9e-05	2.3e-05	1.2105	0	0.049115	0.039918
SAMN01919304	SAMN01919304	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2268644090	139682586	NA	NA	17058536295	1105391773	NA	NA	0.9866	0.9933	NA	NA	7.5193	7.9136	NA	NA	0.9	FALSE	13093256	440945	167462	100275029	811902	0	14523	14269	0	4868617	2259424028	138280055	Unknown	1.0524	F	0.000195	0.000105	0.5385	7.4e-05	0.000103	1.3919	0	0.044381	0.035208
SAMN01919305	SAMN01919305	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2280424771	139811316	NA	NA	17690291104	1100482959	NA	NA	0.9917	0.9943	NA	NA	7.7575	7.8712	NA	NA	0.9	FALSE	14792502	426377	197766	98560047	866303	0	12426	15445	0	4815137	2259424028	138280055	Unknown	1.0147	F	0.000189	9e-05	0.4762	8.8e-05	0.000112	1.2727	0	0.043622	0.034822
SAMN01919306	SAMN01919306	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2269592669	139513452	NA	NA	15383908030	978909058	NA	NA	0.987	0.9921	NA	NA	6.7783	7.0166	NA	NA	0.9	FALSE	8912248	341619	124653	104598172	537482	0	14497	9248	0	5148084	2259424028	138280055	Unknown	1.0352	F	0.000151	0.000105	0.6954	5.5e-05	6.7e-05	1.2182	0	0.046294	0.037229
SAMN01919307	SAMN01919307	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2070552096	130083071	NA	NA	7087999079	446760425	NA	NA	0.9005	0.9251	NA	NA	3.4232	3.4344	NA	NA	0.9	FALSE	137076	35792	2005	113801819	8463	0	1639	137	0	5699072	2259424028	138280055	Unknown	1.0033	F	1.6e-05	1.2e-05	0.75	1e-06	1e-06	1	0	0.050368	0.041214
SAMN01919309	SAMN01919309	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2269997476	133463904	NA	NA	14946324045	501957030	NA	NA	0.9872	0.9491	NA	NA	6.5843	3.761	NA	NA	0.9	FALSE	7926184	299549	99284	105651675	0	1435609	0	0	17903	4255799	2259424028	138280055	Unknown	0.5712	M	0.000133	0	0	4.4e-05	0	0	0.000129	0.04676	0.030777
SAMN01919310	SAMN01919310	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2260210745	129551803	NA	NA	12514555829	415153774	NA	NA	0.9829	0.9213	NA	NA	5.5369	3.2045	NA	NA	0.9	FALSE	2901681	182973	38621	110853417	0	894387	0	0	11415	4803509	2259424028	138280055	Unknown	0.5788	M	8.1e-05	0	0	1.7e-05	0	0	8.3e-05	0.049063	0.034738
SAMN01919311	SAMN01919311	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2236860279	137607821	NA	NA	12703036716	764966536	NA	NA	0.9728	0.9786	NA	NA	5.679	5.559	NA	NA	0.9	FALSE	3103315	231305	36422	110605650	178223	0	9170	2046	0	5519872	2259424028	138280055	Unknown	0.9789	F	0.000102	6.6e-05	0.6471	1.6e-05	1.5e-05	0.9375	0	0.048953	0.039918
SAMN09702722	SAMN09702722	Daubentonia_madagascariensis_ssp	STR	Daubentoniidae	Daubentonia	madagascariensis	ssp	Daubentonia_madagascariensis_ssp	Daubentonia_madagascariensis_ssp	2299462081	2279228391	20233690	140619500	140619500	NA	NA	NA	2295857360	140492413	NA	NA	66817415299	2164312042	NA	NA	0.9984	0.9991	NA	NA	29.1035	15.4052	NA	NA	0.9	TRUE	111272195	935535	970468	798494	0	5618255	0	0	67107	23949	2259424028	138280055	M	0.5293	M	0.000414	0	0	0.00043	0	0	0.000485	0.000353	0.000173
