ID	ID_PGDP	species_full	group	family	genus	species	subspecies	reference	genotyping_species	len_chrA	len_chrA_contigs_longer_than_1Mb	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_longer_than_1Mb	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_mtDNA	len_cov_chrA	len_cov_chrX	len_cov_chrY	len_cov_mtDNA	total_seq_chrA	total_seq_chrX	total_seq_chrY	total_seq_mtDNA	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_mtDNA	cov_chrA	cov_chrX	cov_chrY	cov_mtDNA	cutoff	good_sample	chrA_GT00	chrA_GT01	chrA_GT11	chrA_GTmis	chrX_GT00	chrX_GT0	chrX_GT01	chrX_GT11	chrX_GT1	chrX_GTmis	callable_chrA	callable_chrX	sex	rel_cov_chrX	gSEX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	hem_alt_chrX	rel_chrX_hom_alt	mis_chrA	mis_chrX
PD_0547	PD_0547	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651760741	152047669	11118875	NA	63382959594	1919017656	171906558	NA	0.985	0.9913	0.946	NA	23.9022	12.6212	15.4608	NA	0.9	TRUE	80801483	5207928	3530727	2194937	0	2640891	0	0	168854	52274	2557811675	144854576	Unknown	0.528	M	0.002036	0	0	0.00138	0	0.001166	0	0.000858	0.000361
PD_0548	PD_0548	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651495058	152061805	11135671	NA	66117043941	1996964572	170406537	NA	0.9849	0.9913	0.9474	NA	24.9358	13.1326	15.3028	NA	0.9	TRUE	80835067	5334227	3484312	2081469	0	2650942	0	0	168017	43060	2557811675	144854576	Unknown	0.5267	M	0.002085	0	0	0.001362	0	0.00116	0	0.000814	0.000297
PD_0549	PD_0549	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2652194528	152182831	11153309	NA	111022456168	3333876794	368148047	NA	0.9851	0.9921	0.9489	NA	41.8606	21.907	33.008	NA	0.9	TRUE	81993614	5083256	3560707	1097498	0	2679561	0	0	167263	15195	2557811675	144854576	Unknown	0.5233	M	0.001987	0	0	0.001392	0	0.001155	0	0.000429	0.000105
PD_0550	PD_0550	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2652020757	152102863	11135150	NA	98750964772	2994839055	275147528	NA	0.9851	0.9916	0.9474	NA	37.2361	19.6896	24.7098	NA	0.9	TRUE	81579728	5486002	3451410	1217935	0	2681284	0	0	161591	19144	2557811675	144854576	Unknown	0.5288	M	0.002145	0	0	0.001349	0	0.001116	0	0.000476	0.000132
PD_0551	PD_0551	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651923701	152083104	11135430	NA	78515139304	2375097233	202003011	NA	0.985	0.9915	0.9474	NA	29.6069	15.6171	18.1406	NA	0.9	TRUE	81225462	5378314	3486164	1645135	0	2667544	0	0	168172	26303	2557811675	144854576	Unknown	0.5275	M	0.002103	0	0	0.001363	0	0.001161	0	0.000643	0.000182
SAMEA2058376	SAMEA2058376	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2652355195	152301137	761915	NA	54739554431	3033457327	7700122	NA	0.9852	0.9929	0.0648	NA	20.6381	19.9175	10.1063	NA	0.9	TRUE	72392609	5776326	2607480	10958660	2274580	0	154191	63444	0	369804	2557811675	144854576	F	0.9651	F	0.002258	0.001064	0.4712	0.001019	0.000438	0	0.4298	0.004284	0.002553
SAMEA2058377	SAMEA2058377	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2652817857	152330253	803373	NA	70719972483	3869002839	14455713	NA	0.9854	0.9931	0.0684	NA	26.6584	25.3988	17.9938	NA	0.9	TRUE	76186869	6580087	2902901	6065218	2413025	0	182516	76416	0	190062	2557811675	144854576	F	0.9528	F	0.002573	0.00126	0.4897	0.001135	0.000528	0	0.4652	0.002371	0.001312
SAMEA2058378	SAMEA2058378	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651743285	152289605	687284	NA	49002315166	2709525416	7339698	NA	0.985	0.9928	0.0585	NA	18.4793	17.7919	10.6793	NA	0.9	TRUE	69950591	5759349	2597852	13427283	2214023	0	138473	64159	0	445364	2557811675	144854576	F	0.9628	F	0.002252	0.000956	0.4245	0.001016	0.000443	0	0.436	0.00525	0.003075
SAMEA2058379	SAMEA2058379	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651169360	152236870	737992	NA	48031020290	2698530949	7228942	NA	0.9848	0.9925	0.0628	NA	18.1169	17.7259	9.7954	NA	0.9	TRUE	68655699	4811605	3134248	15133523	2171693	0	108025	86059	0	496242	2557811675	144854576	F	0.9784	F	0.001881	0.000746	0.3966	0.001225	0.000594	0	0.4849	0.005917	0.003426
SAMEA2058380	SAMEA2058380	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650867799	152274531	682510	NA	41321751257	2278387861	7066923	NA	0.9847	0.9927	0.0581	NA	15.588	14.9624	10.3543	NA	0.9	TRUE	59947749	5242174	2396835	24148317	1868967	0	128659	56495	0	807898	2557811675	144854576	F	0.9599	F	0.002049	0.000888	0.4334	0.000937	0.00039	0	0.4162	0.009441	0.005577
SAMN02671004	SAMN02671004	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651195573	151937302	11118956	NA	206157540276	6211010125	577973415	NA	0.9848	0.9905	0.946	NA	77.7602	40.8788	51.9809	NA	0.9	TRUE	78718749	7288096	4287750	1440480	0	2547451	0	0	281333	33235	2557811675	144854576	M	0.5257	M	0.002849	0	0	0.001676	0	0.001942	0	0.000563	0.000229
SAMN03200170	SAMN03200170	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649120525	151744649	11061526	NA	105204105689	3078383934	289208214	NA	0.984	0.9893	0.9411	NA	39.7128	20.2866	26.1454	NA	0.9	TRUE	76292167	6697463	4415264	4330181	0	2509879	0	0	271850	80290	2557811675	144854576	M	0.5108	M	0.002618	0	0	0.001726	0	0.001877	0	0.001693	0.000554
SAMN03200171	SAMN03200171	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649826892	151632493	11068314	NA	91215741765	2716458919	297447081	NA	0.9843	0.9885	0.9417	NA	34.4233	17.9148	26.8737	NA	0.9	TRUE	75798294	6509156	4466717	4960908	0	2503612	0	0	267772	90635	2557811675	144854576	M	0.5204	M	0.002545	0	0	0.001746	0	0.001849	0	0.00194	0.000626
SAMN03200172	SAMN03200172	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650990420	151863251	11080937	NA	179522863608	5266166730	515445262	NA	0.9847	0.9901	0.9428	NA	67.7192	34.677	46.5164	NA	0.9	TRUE	78129684	7415881	4240249	1949261	0	2549019	0	0	280989	32011	2557811675	144854576	M	0.5121	M	0.002899	0	0	0.001658	0	0.00194	0	0.000762	0.000221
SAMN03200173	SAMN03200173	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650668998	152095852	962817	NA	194498737074	10774726064	15976681	NA	0.9846	0.9916	0.0819	NA	73.3772	70.8417	16.5937	NA	0.9	TRUE	78584406	6657810	4594336	1898523	2408893	0	206367	176118	0	70641	2557811675	144854576	F	0.9654	F	0.002603	0.001425	0.5474	0.001796	0.001216	0	0.6771	0.000742	0.000488
SAMN03200174	SAMN03200174	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2648637292	151950846	742873	NA	82293352335	4550712541	7080429	NA	0.9838	0.9906	0.0632	NA	31.0701	29.9486	9.5311	NA	0.9	TRUE	75396858	6529078	4415590	5393549	2309513	0	185453	174346	0	192707	2557811675	144854576	F	0.9639	F	0.002553	0.00128	0.5014	0.001726	0.001204	0	0.6976	0.002109	0.00133
SAMN03200175	SAMN03200175	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2648366867	151938723	678406	NA	81190179898	4458596332	6824784	NA	0.9837	0.9905	0.0577	NA	30.6567	29.3447	10.06	NA	0.9	TRUE	75045392	6509957	4398778	5780948	2296542	0	184832	173370	0	207275	2557811675	144854576	F	0.9572	F	0.002545	0.001276	0.5014	0.00172	0.001197	0	0.6959	0.00226	0.001431
SAMN03200176	SAMN03200176	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650753155	152082866	880450	NA	134449348520	7518950459	11351989	NA	0.9846	0.9915	0.0749	NA	50.7212	49.4398	12.8934	NA	0.9	TRUE	78039124	6779169	4482068	2434714	2388329	0	211780	171940	0	89970	2557811675	144854576	F	0.9747	F	0.00265	0.001462	0.5517	0.001752	0.001187	0	0.6775	0.000952	0.000621
SAMN03200177	SAMN03200177	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649301753	151655836	11100502	NA	84116229216	2513769320	299596837	NA	0.9841	0.9887	0.9444	NA	31.7503	16.5755	26.9895	NA	0.9	TRUE	75329389	6924405	4226942	5254339	0	2495587	0	0	269835	96597	2557811675	144854576	M	0.5221	M	0.002707	0	0	0.001653	0	0.001863	0	0.002054	0.000667
SAMN03200178	SAMN03200178	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2648778432	151669287	11110996	NA	80481296915	2454102298	246230054	NA	0.9839	0.9888	0.9453	NA	30.3843	16.1806	22.1609	NA	0.9	TRUE	76811973	6713051	4426987	3783064	0	2529973	0	0	275154	56892	2557811675	144854576	M	0.5325	M	0.002625	0	0	0.001731	0	0.0019	0	0.001479	0.000393
SAMN03200179	SAMN03200179	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2648555265	151472940	11082095	NA	80559762659	2409055391	234980365	NA	0.9838	0.9875	0.9429	NA	30.4165	15.9042	21.2036	NA	0.9	TRUE	74625710	6612353	4324262	6172750	0	2467674	0	0	267426	126919	2557811675	144854576	M	0.5229	M	0.002585	0	0	0.001691	0	0.001846	0	0.002413	0.000876
SAMN03200180	SAMN03200180	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2647445187	151385019	11079343	NA	73144075603	2138726634	167062060	NA	0.9834	0.9869	0.9426	NA	27.6282	14.1277	15.0787	NA	0.9	TRUE	72588166	6816281	4057935	8272693	0	2418307	0	0	257055	186657	2557811675	144854576	M	0.5114	M	0.002665	0	0	0.001586	0	0.001775	0	0.003234	0.001289
SAMN03200181	SAMN03200181	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650000640	151650073	11098900	NA	84709408286	2541975125	300045790	NA	0.9843	0.9887	0.9443	NA	31.9658	16.7621	27.0338	NA	0.9	TRUE	75672294	6973854	4261613	4827314	0	2511051	0	0	268999	81969	2557811675	144854576	M	0.5244	M	0.002726	0	0	0.001666	0	0.001857	0	0.001887	0.000566
SAMN03200182	SAMN03200182	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649337571	151585656	11063509	NA	82041330228	2404393943	244017661	NA	0.9841	0.9882	0.9413	NA	30.9667	15.8616	22.0561	NA	0.9	TRUE	74438231	7070687	4150863	6075294	0	2471983	0	0	271646	118390	2557811675	144854576	M	0.5122	M	0.002764	0	0	0.001623	0	0.001875	0	0.002375	0.000817
SAMN03200183	SAMN03200183	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2648605248	151535416	11099492	NA	78985098853	2368598450	243476089	NA	0.9838	0.9879	0.9443	NA	29.8214	15.6307	21.9358	NA	0.9	TRUE	74901583	6567357	4369435	5896700	0	2478853	0	0	268112	115054	2557811675	144854576	M	0.5241	M	0.002568	0	0	0.001708	0	0.001851	0	0.002305	0.000794
SAMN03200184	SAMN03200184	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2648738171	151451838	11082254	NA	82096843622	2424915293	232167468	NA	0.9839	0.9874	0.9429	NA	30.9947	16.0111	20.9495	NA	0.9	TRUE	74277500	6979616	4124863	6353096	0	2466660	0	0	263702	131657	2557811675	144854576	M	0.5166	M	0.002729	0	0	0.001613	0	0.00182	0	0.002484	0.000909
SAMN03200185	SAMN03200185	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649562927	151760602	11064704	NA	83158963057	2451566300	230348528	NA	0.9842	0.9894	0.9414	NA	31.3859	16.1542	20.8183	NA	0.9	TRUE	74680447	7216224	4089982	5748422	0	2483784	0	0	268486	109749	2557811675	144854576	M	0.5147	M	0.002821	0	0	0.001599	0	0.001853	0	0.002247	0.000758
SAMN03200186	SAMN03200186	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649946386	151655012	11100092	NA	96566223339	2869745930	284861240	NA	0.9843	0.9887	0.9444	NA	36.4408	18.9229	25.663	NA	0.9	TRUE	76165340	6856362	4306606	4406767	0	2505963	0	0	270750	85306	2557811675	144854576	M	0.5193	M	0.002681	0	0	0.001684	0	0.001869	0	0.001723	0.000589
SAMN03200187	SAMN03200187	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649485382	151620221	11067809	NA	103348004283	2994519855	311629490	NA	0.9841	0.9885	0.9416	NA	39.0068	19.7501	28.1564	NA	0.9	TRUE	75812249	7006552	4266708	4649566	0	2490623	0	0	273954	97442	2557811675	144854576	M	0.5063	M	0.002739	0	0	0.001668	0	0.001891	0	0.001818	0.000673
SAMN03200188	SAMN03200188	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649438651	151632630	11098173	NA	85676176496	2515987274	272905139	NA	0.9841	0.9886	0.9442	NA	32.3375	16.5927	24.5901	NA	0.9	TRUE	75288134	7274389	4100263	5072289	0	2479930	0	0	271305	110784	2557811675	144854576	M	0.5131	M	0.002844	0	0	0.001603	0	0.001873	0	0.001983	0.000765
SAMN03200189	SAMN03200189	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2653341395	152166163	11076305	NA	179138636640	7337304144	324559104	NA	0.9856	0.992	0.9424	NA	67.5144	48.219	29.3021	NA	0.9	TRUE	73334248	9502243	2752888	6145696	0	2598458	0	0	236863	26698	2557811675	144854576	M	0.7142	M	0.003715	0	0	0.001076	0	0.001635	0	0.002403	0.000184
SAMN03200191	SAMN03200191	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2648959103	151537943	11052277	NA	82127740617	2430131445	278663304	NA	0.9839	0.9879	0.9403	NA	31.0038	16.0365	25.2132	NA	0.9	TRUE	74456383	6774289	4274569	6229834	0	2464405	0	0	267760	129854	2557811675	144854576	M	0.5172	M	0.002648	0	0	0.001671	0	0.001848	0	0.002436	0.000896
SAMN03200192	SAMN03200192	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2649157538	151673459	11101834	NA	88743429528	2637465044	264824255	NA	0.984	0.9888	0.9445	NA	33.4987	17.3891	23.8541	NA	0.9	TRUE	75943697	6560879	4450074	4780425	0	2500224	0	0	274428	87367	2557811675	144854576	M	0.5191	M	0.002565	0	0	0.00174	0	0.001895	0	0.001869	0.000603
SAMN05607908	SAMN05607908	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2654024561	152407390	810442	NA	93139050926	5464896863	7238339	NA	0.9858	0.9936	0.069	NA	35.0935	35.8572	8.9313	NA	0.9	TRUE	81515750	6041191	2938268	1239866	2600923	0	150275	70590	0	40231	2557811675	144854576	F	1.0218	F	0.002362	0.001037	0.439	0.001149	0.000487	0	0.4238	0.000485	0.000278
SAMN05607911	SAMN05607911	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2654155814	152305194	11136871	NA	109080027936	3354416991	307979904	NA	0.9859	0.9929	0.9475	NA	41.0978	22.0243	27.6541	NA	0.9	TRUE	81235214	6048073	2970662	1481126	0	2700672	0	0	140953	20394	2557811675	144854576	M	0.5359	M	0.002365	0	0	0.001161	0	0.000973	0	0.000579	0.000141
SAMN05607914	SAMN05607914	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651258258	152069989	11127058	NA	113743542399	3480090258	381700004	NA	0.9848	0.9914	0.9467	NA	42.9017	22.8848	34.3038	NA	0.9	TRUE	80236247	5908841	2751716	2838271	0	2661366	0	0	140466	60187	2557811675	144854576	M	0.5334	M	0.00231	0	0	0.001076	0	0.00097	0	0.00111	0.000415
SAMN05607915	SAMN05607915	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2653286213	152295192	11135583	NA	84187481976	2586078180	241774057	NA	0.9856	0.9929	0.9474	NA	31.7295	16.9807	21.7118	NA	0.9	TRUE	80633559	6016738	2925390	2159388	0	2681429	0	0	143808	36782	2557811675	144854576	M	0.5352	M	0.002352	0	0	0.001144	0	0.000993	0	0.000844	0.000254
SAMN05607916	SAMN05607916	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2654404803	151932450	11135656	NA	86723204425	2669266914	285370669	NA	0.986	0.9905	0.9474	NA	32.6714	17.5688	25.6267	NA	0.9	TRUE	79151348	7912109	3050995	1620623	0	2548836	0	0	272956	40227	2557811675	144854576	M	0.5377	M	0.003093	0	0	0.001193	0	0.001884	0	0.000634	0.000278
SAMN05607917	SAMN05607917	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651416208	152101730	11127456	NA	144437955985	4375187942	398539905	NA	0.9849	0.9916	0.9467	NA	54.4758	28.7649	35.8159	NA	0.9	TRUE	80635646	5959661	2946027	2193741	0	2672830	0	0	147136	42053	2557811675	144854576	M	0.528	M	0.00233	0	0	0.001152	0	0.001016	0	0.000858	0.00029
SAMN05607918	SAMN05607918	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650781169	152026088	11125874	NA	105092203618	3237323856	300050066	NA	0.9846	0.9911	0.9466	NA	39.6457	21.2945	26.9687	NA	0.9	TRUE	80419187	6028875	2858851	2428162	0	2671451	0	0	147103	43465	2557811675	144854576	M	0.5371	M	0.002357	0	0	0.001118	0	0.001016	0	0.000949	3e-04
SAMN05607921	SAMN05607921	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2654221970	152429737	836547	NA	83342336169	4883180620	6818814	NA	0.9859	0.9937	0.0712	NA	31.3999	32.0356	8.1511	NA	0.9	TRUE	80178413	7029777	2930088	1596797	2458803	0	275295	69327	0	58594	2557811675	144854576	F	1.0202	F	0.002748	0.0019	0.6914	0.001146	0.000479	0	0.418	0.000624	0.000405
SAMN05607923	SAMN05607923	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2653372710	152377349	1052356	NA	81496782131	4753219389	7983301	NA	0.9856	0.9934	0.0895	NA	30.7144	31.1937	7.5861	NA	0.9	TRUE	80667440	5922175	2844220	2301240	2572307	0	145225	70043	0	74444	2557811675	144854576	F	1.0156	F	0.002315	0.001003	0.4333	0.001112	0.000484	0	0.4353	9e-04	0.000514
SAMN05660059	SAMN05660059	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650964813	152042332	11143391	NA	64569208053	2085996817	190998419	NA	0.9847	0.9912	0.9481	NA	24.3569	13.7198	17.1401	NA	0.9	TRUE	74038197	5450969	2634482	9611427	0	2543746	0	0	133942	184331	2557811675	144854576	M	0.5633	M	0.002131	0	0	0.00103	0	0.000925	0	0.003758	0.001273
SAMN05660060	SAMN05660060	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650887666	152254031	927705	NA	69838834790	4230597716	8985733	NA	0.9847	0.9926	0.0789	NA	26.3455	27.7864	9.686	NA	0.9	TRUE	74882791	5855599	2733642	8263043	2435880	0	145120	67457	0	213562	2557811675	144854576	F	1.0547	F	0.002289	0.001002	0.4377	0.001069	0.000466	0	0.4359	0.003231	0.001474
SAMN05660061	SAMN05660061	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2647540909	152155899	813296	NA	105732769863	6671900723	9307465	NA	0.9834	0.992	0.0692	NA	39.9362	43.8491	11.4441	NA	0.9	TRUE	74219955	5639704	2639458	9235958	2461308	0	142773	69958	0	187980	2557811675	144854576	F	1.098	F	0.002205	0.000986	0.4472	0.001032	0.000483	0	0.468	0.003611	0.001298
SAMN05660062	SAMN05660062	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2653753674	152370940	867699	NA	149330633093	9319435313	12706576	NA	0.9857	0.9934	0.0738	NA	56.2715	61.1628	14.644	NA	0.9	TRUE	81006244	6253030	2959091	1516710	2572291	0	164400	80669	0	44659	2557811675	144854576	F	1.0869	F	0.002445	0.001135	0.4642	0.001157	0.000557	0	0.4814	0.000593	0.000308
SAMN05660063	SAMN05660063	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2651294435	152178132	903002	NA	82430373716	4970807036	11398302	NA	0.9848	0.9921	0.0768	NA	31.0906	32.6644	12.6227	NA	0.9	TRUE	76149839	7449380	3941930	4193926	2337029	0	250746	141532	0	132712	2557811675	144854576	F	1.0506	F	0.002912	0.001731	0.5944	0.001541	0.000977	0	0.634	0.00164	0.000916
SAMN05660064	SAMN05660064	Macaca_mulatta_ssp	OWM	Cercopithecidae	Macaca	mulatta	ssp	Macaca_mulatta_ssp	Macaca_mulatta_ssp	2692186680	NA	NA	153388924	NA	NA	11753682	NA	2650898687	152255102	890282	NA	80924719941	4837698909	11082251	NA	0.9847	0.9926	0.0757	NA	30.5273	31.7736	12.448	NA	0.9	TRUE	76512772	7418842	3962311	3841150	2336968	0	255710	140504	0	128837	2557811675	144854576	F	1.0408	F	0.0029	0.001765	0.6086	0.001549	0.00097	0	0.6262	0.001502	0.000889
